"","ENSG00000007306.15","ENSG00000016490.16","ENSG00000016602.9","ENSG00000073756.12","ENSG00000088340.17","ENSG00000091138.13","ENSG00000102878.17","ENSG00000103569.10","ENSG00000115386.6","ENSG00000122862.5","ENSG00000125538.12","ENSG00000132465.12","ENSG00000137634.10","ENSG00000140274.14","ENSG00000140279.13","ENSG00000143546.10","ENSG00000144820.8","ENSG00000149968.12","ENSG00000162747.12","ENSG00000162896.6","ENSG00000163735.7","ENSG00000166432.15","ENSG00000166670.10","ENSG00000169245.6","ENSG00000169429.11","ENSG00000171049.9","ENSG00000171051.9","ENSG00000172023.8","ENSG00000174992.8","ENSG00000179914.5","ENSG00000196611.5","ENSG00000198488.10","ENSG00000198788.9","ENSG00000204681.11","ENSG00000211592.8","ENSG00000211598.2","ENSG00000211666.2","ENSG00000211679.2","ENSG00000211890.4","ENSG00000211895.5","ENSG00000211899.10","ENSG00000211949.3","ENSG00000214021.16","ENSG00000224650.2","ENSG00000239951.1","ENSG00000243466.1","ENSG00000245532.9","ENSG00000251562.8","ENSG00000262406.3","ENSG00000275395.6"
"TCGA-CM-6170",9.78582946499442,9.68975410891526,4.7363077744122,6.89321757098744,10.7727356439293,12.0071226203869,8.12976027797051,8.42361309196506,11.0753412849343,10.5114834080614,8.8412198174111,12.0695976514708,12.3747421429532,8.2582757392234,11.2768456651029,7.5733244070953,5.99817892346156,12.1443261585445,7.36210212369144,12.3872949123034,7.14525094042254,6.55152495834038,5.67120941039458,8.60460918278205,10.8316243027941,6.76351616770702,8.54422752956819,8.87729980030597,4.40328227314491,6.88429441551818,12.4684674521264,5.28742058817151,9.50972707589085,8.7237097527398,15.3852576857307,10.4840440366122,8.37042549692464,11.4390091393393,13.3316382441045,14.2443794833681,11.6259127155964,10.0903070569281,8.52802177776949,9.25218199950773,10.7377086772666,10.6456101446964,12.6637346945761,12.0157753030567,9.75269190607133,10.1406827383281
"TCGA-SS-A7HO",9.54029791713112,8.01710959976055,7.18818851406054,8.23448858795881,8.66427760208963,8.89658992980435,8.77788936167403,6.14724316562493,8.69755405971734,9.56613760241266,8.26313427682551,9.24301806108402,6.35408276251736,7.16789198283373,9.72066660704189,7.62274539418675,6.81787908574252,8.53654671323264,5.58746699541996,12.6087824752187,6.94617615471464,5.50926511039769,6.25130480331791,7.44724422562866,9.71917437000317,5.17358698296806,6.78341692191032,5.58585724557822,6.72046029101213,6.63386284851936,9.5060084954161,5.85071003604852,10.774238610124,9.11398549138268,12.3741491895522,7.98145646532663,7.3147906888639,7.82664601249932,10.2522758559361,11.6556063694971,8.94029285120501,7.33493593705487,8.9756171519778,6.06548933295317,8.11911751981025,8.25528068483301,13.2884299008305,12.6588522725726,9.10820856419227,11.2677488272641
"TCGA-CK-4947",12.5022255017925,10.5004324031754,7.88265044998997,7.47448171567778,7.36180892356588,11.0100326911323,7.0511600035623,6.88467024068039,7.34716300653917,11.0584538859356,8.14035650995473,15.5465877914895,7.72936315116234,9.52203688014155,12.8529736652962,6.83394295107767,7.6585596191823,7.30971373004369,7.24722174648276,16.8099380617943,4.88004606603905,6.23750982181145,5.63767891010207,9.56814690906259,9.75480748050962,5.97756007399583,7.18992567936607,4.54797120635199,8.46999476363581,12.8798276226459,8.92374948814175,9.07191491410421,15.7081509539576,7.05361489755357,17.258817945934,12.1674038678154,11.8030847125194,12.7043958780801,16.6896444083838,16.6988628090445,13.2230268538618,11.6671839713581,7.97911887838096,10.2671636702613,13.4107719479446,12.9455767249908,12.0465811807642,11.3747001490348,10.4898222839445,14.6170005547139
"TCGA-CM-6675",9.65229758140836,5.71800199926398,7.31672959071041,11.7607604561693,9.99850896891032,8.42471941294848,8.86636970333784,5.91786821525703,5.26057629568138,8.72666759027986,6.84348805148212,7.22544733949784,5.03411993589912,9.17464468318265,11.6263788274994,5.02570680118855,8.08821385351241,5.98244722337082,4.65447312950053,16.8154246696209,4.85001662000401,5.13282286072024,5.60559692967834,8.02590600225709,9.38496284068271,4.35487332115225,6.02927274818222,4.30024329153944,4.75214952249679,5.0864099275092,12.7399724377778,4.56928566616386,8.33706431631516,7.06924595303135,10.692870614133,6.14307998834324,5.60581962984,6.68851653463895,8.42006870204237,9.97006185853276,8.13360570440608,5.37319127342491,9.18575534237393,4.63507392569628,6.76207514409904,6.68740213042398,13.3088739148897,11.8805035926749,10.0120737151986,9.90934348262208
"TCGA-AZ-4614",9.52377561066912,6.71897375273464,7.02655526122905,6.43298025592214,9.48782301104211,9.05093913193611,8.84390399762746,5.24490186854953,7.37105960867869,8.74261788589238,7.15357018018701,6.64109322069165,5.6160506885588,8.21994624825532,9.91913092310369,7.25744414986286,8.36691873940376,9.32832686888168,5.37091859244039,12.9175703686415,12.4287636278313,5.24500383850747,6.34072319470751,9.34234668900482,10.2943465614805,4.5583993240213,5.49462870089183,5.05248837167696,6.52567777230675,5.78401140427301,9.94752697418413,4.28084252559708,11.0008222057369,7.55159192073139,10.6788440914618,5.78547351420933,4.75384341007813,7.13060993421656,7.3016332573688,8.26845067433528,6.78114537506156,5.73341413573991,7.82402542654376,5.1342811297016,5.71875900603605,5.4371072938055,11.9761840404265,14.1155387235688,6.94942579244271,8.90233063417477
"TCGA-A6-A567",10.1465074622064,12.4000560923952,5.24648773272065,6.18473400008562,7.30456709940883,12.425332552636,9.05407592648594,4.61947760703521,8.16549588224827,9.03249114567483,6.29798222171106,8.78306391566749,8.11159795675102,5.55158943304685,7.60957999544951,6.05077766104921,5.12611548011155,10.468702128137,4.11842396841401,13.031065375821,7.91360450555817,7.60566231219075,5.39567974443048,6.92579418245889,9.21665653559154,5.0931946862783,5.87610953703862,5.21605391967381,8.03510655832376,11.3155701326885,9.23874087798228,6.55155220817788,11.8602802317649,9.21027859749328,10.5770991786257,6.47181281537524,5.98412883671834,6.94232732200664,9.55308141652555,10.0247585836463,8.92304166896816,6.15178750773625,9.90373217036859,5.43700312632096,6.79233879470803,6.77106949734316,14.3480430832627,13.0659704347337,7.0242277156118,12.2822437010789
"TCGA-A6-4107",8.46374164963705,12.8522740365676,5.87869951039208,6.18608419514574,9.35551934259546,8.93879244507596,7.97047118875575,4.66039553910951,6.78270079424951,10.3241392485848,8.65447825816564,15.9967107897481,10.4329425142746,11.2965908477287,12.3846651261966,5.64576109896849,8.34163256989549,8.09536389597763,4.78817474705858,16.8274397013427,4.65023290817745,4.65038355982998,7.8386026233547,8.52557218012316,9.05567282385291,4.03195731764406,5.95584699493052,3.7155690637465,11.1023727931978,12.9135269632192,8.7003614196184,7.70777075226103,11.7552770146522,7.10924396668053,18.1774423985903,13.7217289814027,11.715632776034,13.58039253418,16.5100152814345,17.6059936839057,14.4376388924851,12.4600306028245,7.98896943968436,10.5438677856347,12.5557743915709,12.8867077734607,11.9679009982048,11.7139562177041,10.065342915728,13.6537283109709
"TCGA-D5-6932",7.41821457108697,9.228826994588,4.15647960627595,8.48144786453308,7.3136803148895,9.31674413813785,9.11307859115014,7.82499021608897,7.22753698372988,9.9834633208664,9.67623094474583,7.74635887641726,7.40476704244908,6.42445390372871,9.27810943575501,6.78324366015493,5.18383835791911,11.1235525829235,6.05071991051025,8.76025299938247,9.99322830656752,5.41065539004279,6.4125547642034,8.68613709777905,11.7863558882173,5.28074306435717,7.35906980674079,5.77891959216311,4.3506999087884,6.57800298714394,11.8723308511188,4.75776033490492,10.6010552456538,9.38684584994224,11.3525941286978,7.3776104977603,7.50341341797528,7.15811204874923,4.54423520931176,10.5518292027065,9.34821105001895,6.41802793609136,7.54399006123131,5.45905067308133,7.2009806586836,7.85431879426688,11.6279765094971,11.3969938615975,10.8724126628699,10.4290905818575
"TCGA-CK-5915",11.3032307126506,12.2915125633081,3.78772502404894,8.02740568332973,9.48381521763845,7.98606816617368,5.75250471027405,4.7837942503107,6.87139258548298,8.14889262762971,7.04320390290396,8.90259686033554,9.18330572565433,8.14789050905174,11.6643801767732,5.05258875823015,4.45466609700422,10.3267187288146,4.71245578699981,9.75783587769561,6.38947021123915,6.75279754696276,8.28135432564684,5.94660757649351,9.81448120898912,4.44325033993659,5.11334630276106,5.15943588026974,5.49722058111394,8.09282292315039,9.09580839137593,7.66528929788837,9.45143260651693,5.13616483724276,9.94478619259694,5.00403670243159,6.3772429434387,6.51014128012403,10.0037419625744,10.4325477781462,7.00049427289201,6.03313466526839,7.44991972084264,5.34919936709992,5.99005205107609,5.77975746185309,12.188605853239,11.6823879358815,9.69419432926706,13.7458523942215
"TCGA-CM-6171",9.79042076588532,12.6934999699684,6.3962586228172,9.10549859424688,8.43992196909551,7.44164647066654,7.88399706056049,8.92717996503648,15.4352731369202,11.1795018559225,10.4920518731367,9.09579717290393,4.34838305183911,4.92673191682079,6.87174559321265,8.2044460352995,8.43995991172487,10.4120116777053,8.92072098132961,11.4528626015438,8.95212273140184,4.56519574449623,6.94383620214725,9.24493099947089,13.1667147533784,8.35510374491566,8.90825582551012,8.40292829463076,5.54175007512703,6.36605187475601,9.53296059762463,8.69736492720362,14.8527359234743,9.52951067577442,11.9686095412144,7.19352917594639,11.1035409425357,6.8088698249151,7.42917768779323,9.52687768327423,9.29138766574601,9.53327024411738,8.30564077789443,7.00637030703963,7.53076738035612,9.99321272739493,10.9018147075619,11.8289630587498,12.5049162079362,15.292755578892
"TCGA-CA-5254",11.8702493017042,3.81134265629489,4.14431332216139,8.46602550139836,10.2049105056342,4.46751408694507,9.02350570915496,5.45530738906359,4.20917134224877,9.18560202767712,6.88493581457732,11.3001014016397,4.15393876773222,12.1804013184951,14.9510049836419,5.98506077366677,11.1480322076717,5.5989924910241,5.24287261600316,17.6230096493563,5.57623147578343,6.2422582339167,4.0864370109459,7.81223484140992,7.94182547251507,4.22442763122467,6.36932323337881,3.85025478872187,4.89589226759467,4.56367013899764,7.50440750648629,4.66900021440798,6.87148807077154,8.17991850327204,16.404871110361,11.3237842462406,11.1524369882502,10.3103716429301,11.9300180421347,15.580011562474,14.6648806379811,10.888096331389,8.78791822505943,9.93858471973327,11.533371610912,10.6001947217023,14.1568543188381,11.2451506015585,6.30295975248484,12.6342097214293
"TCGA-F4-6704",7.18472858419408,8.96106845474609,5.88312243822421,7.32824871719576,6.51521346099453,5.02268661526495,8.08171031627336,7.15408342826624,5.51716368646123,10.9150876726773,6.64613279040845,12.7904279707072,6.43572083920771,4.69892705803662,6.37634952604707,7.83437672516115,4.26789362142994,9.29457982896354,6.15024232092782,11.5940682022064,6.58017803126423,6.23531730660333,6.69135154238473,8.615892985754,8.7298700089586,5.63981381214298,7.70452253033107,4.1300733895376,4.97497050143394,14.8727649547774,10.2466203007585,11.8759455151155,14.9372866908438,9.10108862391953,18.0118249993361,12.8014363132356,12.9373602441173,13.2987172085511,9.9556136922446,12.9641130430428,12.4075627066183,12.6062084859972,7.73264171138198,10.5837586326723,13.9347741482008,14.970969203349,11.6470532626602,10.6924289795518,10.8394453532506,17.2516538851073
"TCGA-AZ-4615",6.43758387285042,5.05669032646397,4.70025646049664,10.2275173081488,6.32457523079176,5.49973115274778,7.06324786569279,7.07915932149356,13.7676709873591,11.4567471357951,6.59023780179986,9.71319268822505,3.91946299890846,4.64319637415788,5.715275056068,7.03079026504253,8.95474322238557,6.03934643989316,5.56967541777015,17.1413534972307,5.30865228784276,4.86037910529323,4.2658822829999,11.4738314075085,9.68244321076818,4.69713136077041,7.18898706703422,8.74945774795453,4.13874506981931,5.73127443064334,8.57861247004337,5.5111153927387,13.3638873503722,8.7537664278263,14.1375896095998,8.69819159803777,10.2950935365343,8.29240703367552,9.00386148047485,12.3031592809019,9.7288283472102,8.1417223635014,7.3803530015172,5.91692051100384,8.792427359337,9.12585043427813,13.7401932749308,14.0642193803391,12.5317771485574,11.2608384888165
"TCGA-D5-6536",6.20650638726158,5.21996878476461,4.13697169568834,11.1473371876113,9.22829130770005,4.48348611593688,8.72961702153085,9.50267630472636,20.2673429119802,11.5805630369025,12.1898974429514,5.32744820226432,6.92414881889593,7.03963481028759,10.5792104996756,9.86254355587782,6.67060155144134,12.6779770566929,6.98862623898354,10.9763656986414,13.713676389016,6.40505734270563,8.39344377103571,6.15974065039671,14.841444653917,7.98595548457614,9.16841741424887,19.4159257739995,5.36103708517385,8.10136593947424,13.2482616022108,10.1820027060565,16.3367549452065,10.3565266021161,8.06297321635501,4.4720153855526,4.83129306175635,5.37388263057966,5.95095439472606,7.5511565956746,6.82426864182197,4.86945660520884,8.83199392771194,3.90045923435365,4.99000090293241,5.05045399999276,12.125267775427,11.1652192023635,12.1872920674662,12.004062752336
"TCGA-F4-6855",5.38909121199782,13.6279920067878,4.5089375380389,7.56369394144681,7.58694573334177,4.59186436063806,8.43705088828689,6.75594161279839,8.73472403924258,10.2995245873249,7.20975227646787,7.95351606466692,7.85905189045685,5.07829157983302,8.58479171831393,6.99930184411591,4.19127957049302,7.21028940672463,5.34540240028331,16.3257380662325,5.26634703454923,7.40402984993673,4.88748308511304,7.27640228733457,9.17807838118795,4.44080229260462,7.83873090563128,4.47292070191776,4.75948362161616,9.44641963022216,8.9626425404525,9.55563799914364,14.441613745951,9.06455935027741,12.3130830751553,7.90534444828183,7.15435643007001,7.01936604217398,8.74364896701329,11.5184578676122,10.0179705942637,7.77542732999515,8.16231443593302,6.47011123931724,8.37399463700938,7.78942468959144,12.3827657151023,12.1143156855745,8.26000886068993,15.4078158622508
"TCGA-QG-A5Z2",12.7842168254916,13.2320916624615,7.15202628047728,8.49333601826906,7.9164175474101,10.2863544130325,9.00794217945248,4.61146875463813,11.919113145629,9.9600385530439,8.78677888892508,13.5809529802654,9.80797893372417,7.15394239639084,10.2584547196575,5.46717670344735,6.71454154624099,9.61321646987214,4.69675631288075,17.7572642222758,5.58318572385357,7.20882271763525,7.48938785789079,10.0527786785953,8.61388745802875,4.49412935238149,5.89870636450504,8.82913019582961,8.51971793420557,11.5229087333456,10.2004362662794,8.0538059822062,16.5367309949628,10.0972828655759,16.1742267200181,10.8875956638076,12.0582203075509,10.6545052050641,14.7404083374309,15.3359241022757,13.2632633758251,11.4572929847679,9.94703604634742,9.57890497624655,11.3335842823513,11.8071519525319,14.4374854433644,13.0144225283255,9.65133358190722,14.6640777911377
"TCGA-AU-3779",12.5367201691811,6.21286895019536,4.23453404981446,8.31945811599864,9.13353331268257,14.7235005148737,8.82904634453241,7.36258565441724,5.6513312419245,10.3153632468224,9.48030631349856,13.7957013103399,12.4309472679726,10.2352994042231,11.8776285443405,7.29071285278793,8.71659008685193,11.3055983245038,7.60730526216184,16.6312516431559,10.5547340506376,6.52153947906885,7.5375652129146,8.30232301772376,11.9403448064844,5.97128364521493,7.878980591212,4.28452661948527,5.35303464635308,5.3730043443501,11.5281417196714,4.17186288965114,8.6442555594371,9.8025587153795,16.002680034425,12.003993390448,11.992495172372,12.745118423924,13.4587874722949,16.1691253409374,12.9205923336623,10.2518459505018,8.7166957344715,8.06004371683002,10.9821768376208,11.1196866157322,12.0951462106378,11.8085953884027,10.7772178403335,9.43987472693575
"TCGA-AZ-4308",11.0974122444421,12.2843551238755,6.9212811216805,7.35276722307201,8.7695254853584,10.6398808894826,8.39329743974628,5.71147150362049,12.9183540417549,9.73768295637518,8.41026932119882,10.1146191416372,8.76221894224265,9.28742909494283,10.7891231710636,7.10363009255998,7.54816914814154,11.9728104749283,6.06142171439605,15.7943128557844,7.62704313712866,4.09056609454226,8.27811500395103,8.90126633430155,10.9064012329869,5.42469829735502,8.53947269883804,9.31246579769501,12.4316458792783,11.4496619502866,12.1643433390678,8.36264073521467,15.2352349692469,9.10320471668711,14.4609167849098,8.55709039811513,9.2338979665503,9.94093845802713,13.6845938465053,14.8341854018754,11.5242678864824,7.78834844594242,8.93031772493093,6.47385254447987,8.90094340570694,9.83011724399311,12.6343266104621,12.5486108710596,9.36677646520092,13.7394523976004
"TCGA-CK-5913",11.1881733040623,4.83863453292479,8.95060295775179,11.3042048665714,7.63638291182389,8.64269476068023,6.03964941123777,7.84057089466634,7.12090479892694,10.890946459231,10.4959232865843,8.35078797528298,6.17717439452119,12.6594767608248,16.1230205985206,8.23361263648074,10.7446329681557,12.3403979462029,7.96216795956385,17.9843320993844,9.67745695759238,4.49323987869967,6.87880956567954,9.52877004478712,13.3596540079158,7.09181363862658,8.81740304463283,4.19123582388048,5.40357304513425,9.908337135414,13.0751732383921,5.54323666290155,13.8878529174941,6.91442726584875,11.7382034612552,7.92384032923954,6.50242117374282,8.13086155154643,8.59948627693964,11.4251148500827,8.82455121845257,6.99066639736071,6.59768795840967,5.82426384610411,7.34190452464656,8.06339678871049,11.9748349861111,10.6695797221291,10.9180011391029,14.7020306013048
"TCGA-A6-2675",13.5150842127975,14.7857535786941,10.9310571718264,7.16494280893391,9.33493443402859,13.5985253207488,7.46802020239849,8.24467780911424,8.45036870014197,10.7182543232159,8.49108704317005,13.0965039148294,11.8382359307262,6.86012545612265,10.3921611726628,7.13725556335504,7.12136378889321,8.80168095115819,7.98621526286226,16.8480801660571,4.41276071493977,7.27632535420533,4.59262570510024,9.41017883100142,10.5661071511483,5.80642417320555,7.88714946357548,7.08527864637512,13.8760786475705,13.004818480479,10.3807437865919,9.93015202453766,15.7601791495992,8.2485844819404,15.1077735836039,10.8115467636316,8.84247870037922,9.89146802851842,14.5865219828282,15.0920546282682,13.49803282971,10.275672080631,8.84920601378901,8.74453159563187,11.0023481271364,10.0520350268233,12.7814623824616,11.3151675166876,10.5101006258272,15.2154635262523
"TCGA-A6-2679",11.3599069586871,13.0707283098355,8.39909397117574,5.65291006249823,10.1971909804271,10.4665395403523,9.23027175253064,4.8537119298004,14.7229076446095,10.0364455115036,8.17830763815779,14.663770933071,11.8746694318089,11.7417120237652,12.9230817855533,6.18291310116548,7.48373889857468,10.6813122865436,5.16800066082836,17.7481154843118,5.23783394339837,3.11192417339388,5.55470447609533,8.85740368288851,7.99840650682836,4.15665523124491,7.47629960179496,12.8802929523572,11.0477729734498,12.5977564195186,10.3896347802594,8.75729703900203,15.4799293076579,8.7792851185536,19.5887853960867,13.4336295810874,13.0862384629797,14.244978466949,19.2564689167552,20.2147519891478,19.0355990371755,12.1481255904249,7.4506450139222,9.98022723532659,14.0890307532357,14.0906421711355,12.6745786866629,12.656170730858,8.27668860930877,14.8133352243288
"TCGA-AD-5900",5.22801803684175,4.50803473298765,4.7295327006754,7.50171130533771,7.44277367954609,5.70719866944256,6.65636068220106,6.91893105886992,9.34515743450809,11.0773714470497,6.5402879979907,10.9709694043133,3.92989507629443,6.60480535349102,9.75639560210048,7.18607971272794,9.65752921197359,10.9724418269678,5.3463014419281,15.2607330862927,7.02259834589011,5.28386951661004,5.73827552317028,10.1499129574767,9.64040724700504,5.4194917265767,7.43394839868637,4.61783974589765,4.11890962560075,5.01884996955806,12.7637542862729,4.89198383349116,17.1435792181695,8.54993029732102,15.5879833130814,11.4789542565044,10.359500113525,10.5919098497252,10.0838943281449,12.7829812337816,11.9186172645939,10.1893579980705,6.86383915542427,7.34382194724825,10.4723201264389,9.97139980076513,11.6353463459619,9.93381092217792,12.1720275803987,7.64505400812709
"TCGA-5M-AAT4",12.8706398651516,7.3267452103162,7.3771409836771,6.32580270080428,11.177463579372,9.91553015229335,9.43506691032482,7.06776834701948,3.78385299769433,8.30790903478343,8.28249469597941,7.63841882669496,8.56124822806552,8.70150258981645,11.3907993072424,7.80007732544367,4.74465758220909,7.44091798109518,5.96124849884867,16.5627853159024,12.7821440483164,7.6508563369086,5.11417061329192,6.53396543500811,10.0051734854207,4.58674538761329,6.95734086066915,3.87479998388283,7.16052925710494,3.8987504052782,7.87814333273816,5.44090269904192,12.0097345888342,9.62352519679212,12.3960755362308,6.33979952356493,6.36073657556938,6.95088461993203,9.13240604319346,11.6024686046597,8.1596930822373,6.05209668878876,9.56494672024758,4.74031382669621,7.45253644096526,6.67608357706879,13.6153171273823,12.4076279716783,7.9839059379603,10.0553227105838
"TCGA-DM-A288",7.84556248910725,5.25331646115101,6.66428177008447,7.00640148786682,7.53290024339295,8.79976311641902,9.66940891113454,6.78551761172424,16.1370063040496,8.94138077837374,8.09522379325799,9.07189858761885,4.11219857369667,9.32884664480208,12.4875479814077,5.94317427539026,5.10489733585456,8.49584561419369,3.78864286773502,16.8864142312096,6.90217496762546,5.83952213624295,7.13025758407729,5.32878767677767,9.53116832879682,4.60391804071913,5.50724121444837,9.78160882833539,5.29817733610568,4.23535998746573,12.3462869996986,3.6308313513654,16.6092276144168,10.0574939347117,14.435050907906,8.88386092722417,7.74621902034274,7.88581043575147,7.662507570154,8.85245594753616,6.97922460765453,7.84345614198149,10.3379181473212,5.18753941998634,10.4120893814958,8.46631150316318,14.0674064782464,12.3772321963134,10.955829625084,9.6219665197497
"TCGA-AY-5543",13.8352332045808,8.75044805687527,6.65283869188927,8.9304488047212,7.96867371391331,13.5662023586587,7.70779212472736,5.36743017742112,5.90347776158169,10.385548094275,11.3119563194804,12.2380970086666,12.1974432706698,11.6013015720336,13.2357806146998,5.91159253314319,8.22980945604711,10.9926531116385,4.66157692619384,17.5296711174149,8.78223513436303,5.17241951859901,7.58738465214071,9.55472751798451,10.9395595217717,3.73250787503566,5.9368155412751,4.58587401502368,5.32194393489795,5.30510145303269,10.1802904556722,6.18222426971094,12.3959338201298,7.84334693248641,14.3284881663103,9.60913527118939,8.6116745741153,9.73303105076073,12.2048103129841,14.3594747378407,11.5236884699939,9.53685698967937,9.00855063752793,7.45807988311216,9.81907661133914,9.65100194420675,13.3584388163175,12.0140939304904,11.4261804229495,12.4021399481347
"TCGA-AA-3495",14.1661440722462,13.2158272130807,12.2127456918387,7.35905253671975,10.1602746148992,16.0807334097919,7.48782531883469,6.60879147757894,13.0237740194295,10.4084925940678,8.52596478364223,15.1213946568242,10.9086226164785,11.858129253656,13.9835205703991,7.86228666374082,10.2754931539365,9.90460404554238,7.2624754072682,17.2095053447544,6.78335847057597,5.03221622740965,7.83569195399489,9.56127451015519,10.237704129951,5.43114184507777,7.64590357964104,10.4600477414451,10.5891394741219,11.8424575947596,10.5983954266415,7.57097652052794,14.175503364031,7.15479379093189,17.8268071868317,12.7132994274137,10.7957670697906,12.7812256908518,15.3794886216798,16.3616419037995,13.2083897128351,11.4439239435879,8.14503263038355,9.4202294523985,11.4658887173633,13.1209228209012,12.4166455067665,13.9579500574783,11.0738572349672,13.4646511560844
"TCGA-DM-A1D0",11.9829087864773,4.0701791352433,5.31980774573282,5.35244965147438,11.1528044871878,13.5765401756903,9.50495706500339,5.06227948612951,4.77129509021384,7.74603505347809,6.4240261944726,5.25355350800567,9.27195902414702,5.27177855473615,8.17821213523953,5.01166579828574,7.06065536145475,4.83190739623722,4.53332629550028,7.80165773123288,5.15522097861488,7.4096879982301,4.24052897292821,5.30603654918506,7.73168920321192,4.21827151109822,4.75008288541699,4.08449422581156,4.89097880668632,4.50167704286268,6.34806617292878,4.63026354212333,8.7062957095672,9.10047940599382,7.54370120089817,4.56333396016623,4.61150965535412,4.81588838379254,5.70669873613727,6.30548762330512,4.95865097059174,4.28453976720789,10.2030186134913,3.85520166931073,4.63952506688183,4.55241370736876,12.3647007452793,11.4808047352568,6.16084242307303,8.7040278777321
"TCGA-G4-6303",13.0071650757631,6.06753249368922,5.12951446952498,9.89299272871316,11.0953212286283,14.4636340186947,7.83818139857054,7.59120318527911,3.92820269076561,10.4608549048415,10.4163332598613,11.7597743433622,12.7722125386236,7.60489667706721,12.0349606011832,6.594687153521,6.36753963750697,11.3317748463473,6.83077965626618,8.1137311435938,9.40564886546166,6.38037123213147,7.60315662572918,7.15481092997861,11.757865682091,6.19743151824871,7.41260307373236,3.47596102506005,5.93539592584118,4.65665211528652,12.1091978796897,3.98707565514116,8.3369609061808,7.26432382909945,14.072485593651,10.4378443992294,9.6983223927815,9.67635589303048,13.6852642850831,12.7294055736517,12.7453231000585,10.0689319817916,8.47313530238169,9.12038199878535,10.1983416765682,8.9455705406007,13.6555294740443,11.6096390980476,10.6421314163251,7.91240216824728
"TCGA-AM-5820",11.0599113753972,5.82748459217112,9.05104706477524,7.16780291898053,6.80471027830675,13.0789517026018,6.79078812092392,6.52634985090877,4.34783817375339,9.79763795264077,7.74594069061528,7.17142727855959,9.80256400847427,6.75157575835214,9.44512273583405,6.58231355165834,6.1248060919335,7.38471994249878,6.0574277281571,17.1109994401161,5.84438195212293,5.99328128619359,5.35660629190753,7.33859771707695,8.91373014490549,4.85948786086128,7.21645523366968,3.73059404721736,6.50901265503144,5.86963874831384,8.21400608771938,5.3447223076746,10.5518540356862,7.05380836988809,9.47469989514677,5.36353253632919,5.34829415797371,5.52642784520845,7.92939987722165,8.98797932456781,7.15380000438749,5.30963837416181,7.46167812563625,4.81289513326832,6.08937993675239,5.62454795308041,11.6478754993419,11.702310410988,9.08451887704573,10.9990761837393
"TCGA-G4-6293",14.3783106230348,10.4238369031717,8.8935801597323,8.27253225979923,9.23113431965801,13.7095924591229,8.03190030632599,6.21391320528101,7.22403340348891,10.1987468932921,9.04909317485465,15.6229008364705,9.31655593682259,12.1203288387983,15.0852311516938,8.74388527051624,8.96899784939016,12.2198200900298,7.4201486184952,17.5925321475331,7.43730553673565,6.0098726604558,9.20730402817679,9.65218765895156,10.9356334034732,5.84958725692424,7.12240097433324,5.03071733497801,5.53926146480931,7.92279990281534,11.6079465732304,7.62388045073691,13.0663267607478,7.80333437266383,17.1350951567802,13.8995972381012,13.4076861572148,12.3304177176878,16.1132560870722,18.4176999846278,14.9303682882119,13.3694797097675,9.52771883008642,12.9979867264489,13.1271497012914,12.3512531432405,13.1504913688539,12.3389710494227,10.6429856221723,13.944924642941
"TCGA-D5-6898",11.9708502266303,5.5682294105461,4.54381788165025,8.77716707545242,10.3802757139274,12.7391916876324,8.40803799199143,8.27826261403366,6.05780045202195,10.5479921724661,9.8054580443869,10.7298515043431,7.76974077957538,6.32465837686455,10.3056355252066,7.83533328771216,10.4406200549404,11.3273169586082,7.02263299433685,15.6848591304794,8.91540198878138,5.54752880470009,6.94729265834182,9.67690645883629,11.9314888362541,6.84697763044113,8.15515527327194,4.98361889852066,5.60568084061934,4.6645536839966,11.5018449429198,3.41974714341941,6.03290620286619,7.45460035916312,14.5082425742467,10.4626891465844,9.0156313696995,9.9870959867745,11.9471818579166,12.9932683293946,10.5354217081215,9.42195814516444,8.37008301870651,6.53895832357258,10.5350493253792,9.20245656892021,12.6422847410256,11.3612689275984,11.4839588689333,8.9709120223252
"TCGA-A6-5667",10.8439067627138,6.90104338037161,5.37823610809439,8.58192239123549,10.9076211463431,12.8346972212881,7.58512535003627,6.68536595251995,3.20874678500319,9.12278862130769,9.04216233765164,6.88564354020105,12.0145497873772,7.44601769674671,9.31713154386851,6.58802132996972,6.60996997683388,9.98859300351149,6.16287850722928,7.13142988021286,7.68954805749122,5.47413068219996,6.937679442622,8.08671938383599,10.1991330216694,5.16319422595756,6.79257659974613,3.81914652716178,7.89929401538127,4.42495669549493,9.92655240398828,4.10993184777157,6.88360846509243,8.20268430532653,9.76912114459229,5.87599811661232,5.65119026339736,5.51022745779881,7.31388446883999,8.54711690241242,9.95839372082442,5.73066792768492,7.25427146038994,5.10865512150373,6.35738761417271,5.75767128016608,11.2764812531634,10.4135137341108,8.95345213060035,9.23956792655258
